region,district,value,month,indicator
Bakool,Xudur,0.24,2017-10-01,ndvi
Bakool,Ceel Barde,0.219,2017-10-01,ndvi
Bakool,Tayeeglow,0.296,2017-10-01,ndvi
Bakool,Waajid,0.231,2017-10-01,ndvi
Bakool,Rab Dhuure,0.153,2017-10-01,ndvi
Lower Shabelle,Marka,0.325,2017-11-01,ndvi
Lower Shabelle,Afgooye,0.253,2017-11-01,ndvi
Lower Shabelle,Baraawe,0.227,2017-11-01,ndvi
Lower Shabelle,Kurtunwaarey,0.344,2017-11-01,ndvi
Lower Shabelle,Qoryooley,0.347,2017-11-01,ndvi
Lower Shabelle,Sablaale,0.413,2017-11-01,ndvi
Lower Shabelle,Wanla Weyn,0.307,2017-11-01,ndvi
Bay,Baydhaba,0.446,2017-11-01,ndvi
Bay,Buur Hakaba,0.428,2017-11-01,ndvi
Bay,Diinsoor,0.357,2017-11-01,ndvi
Bay,Qansax Dheere,0.303,2017-11-01,ndvi
Bakool,Xudur,0.352,2017-11-01,ndvi
Bakool,Ceel Barde,0.341,2017-11-01,ndvi
Bakool,Tayeeglow,0.472,2017-11-01,ndvi
Bakool,Waajid,0.348,2017-11-01,ndvi
Bakool,Rab Dhuure,0.195,2017-11-01,ndvi
Lower Shabelle,Marka,0.418,2017-12-01,ndvi
Lower Shabelle,Afgooye,0.381,2017-12-01,ndvi
Lower Shabelle,Baraawe,0.337,2017-12-01,ndvi
Lower Shabelle,Kurtunwaarey,0.564,2017-12-01,ndvi
Lower Shabelle,Qoryooley,0.551,2017-12-01,ndvi
Lower Shabelle,Sablaale,0.594,2017-12-01,ndvi
Lower Shabelle,Wanla Weyn,0.44,2017-12-01,ndvi
Bay,Baydhaba,0.548,2017-12-01,ndvi
Bay,Buur Hakaba,0.541,2017-12-01,ndvi
Bay,Diinsoor,0.518,2017-12-01,ndvi
Bay,Qansax Dheere,0.467,2017-12-01,ndvi
Bakool,Xudur,0.383,2017-12-01,ndvi
Bakool,Ceel Barde,0.376,2017-12-01,ndvi
Bakool,Tayeeglow,0.496,2017-12-01,ndvi
Bakool,Waajid,0.397,2017-12-01,ndvi
Bakool,Rab Dhuure,0.248,2017-12-01,ndvi
Lower Shabelle,Marka,0.173,2018-01-01,ndvi
Lower Shabelle,Afgooye,0.283,2018-01-01,ndvi
Lower Shabelle,Baraawe,0.265,2018-01-01,ndvi
Lower Shabelle,Kurtunwaarey,0.219,2018-01-01,ndvi
Lower Shabelle,Qoryooley,0.197,2018-01-01,ndvi
Lower Shabelle,Sablaale,0.219,2018-01-01,ndvi
Lower Shabelle,Wanla Weyn,0.142,2018-01-01,ndvi
Bay,Baydhaba,0.314,2018-01-01,ndvi
Bay,Buur Hakaba,0.325,2018-01-01,ndvi
Bay,Diinsoor,0.311,2018-01-01,ndvi
Bay,Qansax Dheere,0.151,2018-01-01,ndvi
Bakool,Xudur,0.111,2018-01-01,ndvi
Bakool,Ceel Barde,0.201,2018-01-01,ndvi
Bakool,Tayeeglow,0.133,2018-01-01,ndvi
Bakool,Waajid,0.108,2018-01-01,ndvi
Bakool,Rab Dhuure,0.08,2018-01-01,ndvi
Lower Shabelle,Marka,0.296,2018-02-01,ndvi
Lower Shabelle,Afgooye,0.222,2018-02-01,ndvi
Lower Shabelle,Baraawe,0.223,2018-02-01,ndvi
Lower Shabelle,Kurtunwaarey,0.36,2018-02-01,ndvi
Lower Shabelle,Qoryooley,0.313,2018-02-01,ndvi
Lower Shabelle,Sablaale,0.364,2018-02-01,ndvi
Lower Shabelle,Wanla Weyn,0.229,2018-02-01,ndvi
Bay,Baydhaba,0.264,2018-02-01,ndvi
Bay,Buur Hakaba,0.267,2018-02-01,ndvi
Bay,Diinsoor,0.259,2018-02-01,ndvi
Bay,Qansax Dheere,0.242,2018-02-01,ndvi
Bakool,Xudur,0.2,2018-02-01,ndvi
Bakool,Ceel Barde,0.185,2018-02-01,ndvi
Bakool,Tayeeglow,0.245,2018-02-01,ndvi
Bakool,Waajid,0.194,2018-02-01,ndvi
Bakool,Rab Dhuure,0.148,2018-02-01,ndvi
Lower Shabelle,Marka,0.272,2018-03-01,ndvi
Lower Shabelle,Afgooye,0.214,2018-03-01,ndvi
Lower Shabelle,Baraawe,0.205,2018-03-01,ndvi
Lower Shabelle,Kurtunwaarey,0.319,2018-03-01,ndvi
Lower Shabelle,Qoryooley,0.287,2018-03-01,ndvi
Lower Shabelle,Sablaale,0.328,2018-03-01,ndvi
Lower Shabelle,Wanla Weyn,0.217,2018-03-01,ndvi
Bay,Baydhaba,0.276,2018-03-01,ndvi
Bay,Buur Hakaba,0.268,2018-03-01,ndvi
Bay,Diinsoor,0.269,2018-03-01,ndvi
Bay,Qansax Dheere,0.237,2018-03-01,ndvi
Bakool,Xudur,0.2,2018-03-01,ndvi
Bakool,Ceel Barde,0.195,2018-03-01,ndvi
Bakool,Tayeeglow,0.244,2018-03-01,ndvi
Bakool,Waajid,0.203,2018-03-01,ndvi
Bakool,Rab Dhuure,0.149,2018-03-01,ndvi
Lower Shabelle,Marka,0.261,2018-04-01,ndvi
Lower Shabelle,Afgooye,0.22,2018-04-01,ndvi
Lower Shabelle,Baraawe,0.204,2018-04-01,ndvi
Lower Shabelle,Kurtunwaarey,0.31,2018-04-01,ndvi
Lower Shabelle,Qoryooley,0.287,2018-04-01,ndvi
Lower Shabelle,Sablaale,0.33,2018-04-01,ndvi
Lower Shabelle,Wanla Weyn,0.232,2018-04-01,ndvi
Bay,Baydhaba,0.366,2018-04-01,ndvi
Bay,Buur Hakaba,0.328,2018-04-01,ndvi
Bay,Diinsoor,0.346,2018-04-01,ndvi
Bay,Qansax Dheere,0.261,2018-04-01,ndvi
Bakool,Xudur,0.229,2018-04-01,ndvi
Bakool,Ceel Barde,0.245,2018-04-01,ndvi
Bakool,Tayeeglow,0.289,2018-04-01,ndvi
Bakool,Waajid,0.238,2018-04-01,ndvi
Bakool,Rab Dhuure,0.168,2018-04-01,ndvi
Lower Shabelle,Marka,0.341,2018-05-01,ndvi
Lower Shabelle,Afgooye,0.412,2018-05-01,ndvi
Lower Shabelle,Baraawe,0.362,2018-05-01,ndvi
Lower Shabelle,Kurtunwaarey,0.47,2018-05-01,ndvi
Lower Shabelle,Qoryooley,0.463,2018-05-01,ndvi
Lower Shabelle,Sablaale,0.519,2018-05-01,ndvi
Lower Shabelle,Wanla Weyn,0.403,2018-05-01,ndvi
Bay,Baydhaba,0.643,2018-05-01,ndvi
Bay,Buur Hakaba,0.634,2018-05-01,ndvi
Bay,Diinsoor,0.61,2018-05-01,ndvi
Bay,Qansax Dheere,0.46,2018-05-01,ndvi
Bakool,Xudur,0.508,2018-05-01,ndvi
Bakool,Ceel Barde,0.552,2018-05-01,ndvi
Bakool,Tayeeglow,0.562,2018-05-01,ndvi
Bakool,Waajid,0.515,2018-05-01,ndvi
Bakool,Rab Dhuure,0.401,2018-05-01,ndvi
Lower Shabelle,Marka,0.54,2018-06-01,ndvi
Lower Shabelle,Afgooye,0.53,2018-06-01,ndvi
Lower Shabelle,Baraawe,0.484,2018-06-01,ndvi
Lower Shabelle,Kurtunwaarey,0.671,2018-06-01,ndvi
Lower Shabelle,Qoryooley,0.634,2018-06-01,ndvi
Lower Shabelle,Sablaale,0.625,2018-06-01,ndvi
Lower Shabelle,Wanla Weyn,0.499,2018-06-01,ndvi
Bay,Baydhaba,0.549,2018-06-01,ndvi
Bay,Buur Hakaba,0.602,2018-06-01,ndvi
Bay,Diinsoor,0.531,2018-06-01,ndvi
Bay,Qansax Dheere,0.475,2018-06-01,ndvi
Bakool,Xudur,0.513,2018-06-01,ndvi
Bakool,Ceel Barde,0.439,2018-06-01,ndvi
Bakool,Tayeeglow,0.564,2018-06-01,ndvi
Bakool,Waajid,0.51,2018-06-01,ndvi
Bakool,Rab Dhuure,0.424,2018-06-01,ndvi
Lower Shabelle,Marka,0.633,2018-07-01,ndvi
Lower Shabelle,Afgooye,0.51,2018-07-01,ndvi
Lower Shabelle,Baraawe,0.487,2018-07-01,ndvi
Lower Shabelle,Kurtunwaarey,0.702,2018-07-01,ndvi
Lower Shabelle,Qoryooley,0.658,2018-07-01,ndvi
Lower Shabelle,Sablaale,0.67,2018-07-01,ndvi
Lower Shabelle,Wanla Weyn,0.425,2018-07-01,ndvi
Bay,Baydhaba,0.366,2018-07-01,ndvi
Bay,Buur Hakaba,0.495,2018-07-01,ndvi
Bay,Diinsoor,0.453,2018-07-01,ndvi
Bay,Qansax Dheere,0.366,2018-07-01,ndvi
Bakool,Xudur,0.317,2018-07-01,ndvi
Bakool,Ceel Barde,0.236,2018-07-01,ndvi
Bakool,Tayeeglow,0.36,2018-07-01,ndvi
Bakool,Waajid,0.302,2018-07-01,ndvi
Bakool,Rab Dhuure,0.216,2018-07-01,ndvi
Lower Shabelle,Marka,0.478,2018-08-01,ndvi
Lower Shabelle,Afgooye,0.325,2018-08-01,ndvi
Lower Shabelle,Baraawe,0.321,2018-08-01,ndvi
Lower Shabelle,Kurtunwaarey,0.589,2018-08-01,ndvi
Lower Shabelle,Qoryooley,0.497,2018-08-01,ndvi
Lower Shabelle,Sablaale,0.587,2018-08-01,ndvi
Lower Shabelle,Wanla Weyn,0.276,2018-08-01,ndvi
Bay,Baydhaba,0.333,2018-08-01,ndvi
Bay,Buur Hakaba,0.376,2018-08-01,ndvi
Bay,Diinsoor,0.329,2018-08-01,ndvi
Bay,Qansax Dheere,0.26,2018-08-01,ndvi
Bakool,Xudur,0.258,2018-08-01,ndvi
Bakool,Ceel Barde,0.237,2018-08-01,ndvi
Bakool,Tayeeglow,0.298,2018-08-01,ndvi
Bakool,Waajid,0.249,2018-08-01,ndvi
Bakool,Rab Dhuure,0.187,2018-08-01,ndvi
Lower Shabelle,Marka,0.402,2018-09-01,ndvi
Lower Shabelle,Afgooye,0.307,2018-09-01,ndvi
Lower Shabelle,Baraawe,0.3,2018-09-01,ndvi
Lower Shabelle,Kurtunwaarey,0.495,2018-09-01,ndvi
Lower Shabelle,Qoryooley,0.396,2018-09-01,ndvi
Lower Shabelle,Sablaale,0.476,2018-09-01,ndvi
Lower Shabelle,Wanla Weyn,0.272,2018-09-01,ndvi
Bay,Baydhaba,0.313,2018-09-01,ndvi
Bay,Buur Hakaba,0.349,2018-09-01,ndvi
Bay,Diinsoor,0.307,2018-09-01,ndvi
Bay,Qansax Dheere,0.243,2018-09-01,ndvi
Bakool,Xudur,0.248,2018-09-01,ndvi
Bakool,Ceel Barde,0.238,2018-09-01,ndvi
Bakool,Tayeeglow,0.288,2018-09-01,ndvi
Bakool,Waajid,0.243,2018-09-01,ndvi
Bakool,Rab Dhuure,0.183,2018-09-01,ndvi
Lower Shabelle,Marka,0.413,2018-10-01,ndvi
Lower Shabelle,Afgooye,0.272,2018-10-01,ndvi
Lower Shabelle,Baraawe,0.265,2018-10-01,ndvi
Lower Shabelle,Kurtunwaarey,0.464,2018-10-01,ndvi
Lower Shabelle,Qoryooley,0.363,2018-10-01,ndvi
Lower Shabelle,Sablaale,0.46,2018-10-01,ndvi
Lower Shabelle,Wanla Weyn,0.283,2018-10-01,ndvi
Bay,Baydhaba,0.401,2018-10-01,ndvi
Bay,Buur Hakaba,0.356,2018-10-01,ndvi
Bay,Diinsoor,0.354,2018-10-01,ndvi
Bay,Qansax Dheere,0.266,2018-10-01,ndvi
Bakool,Xudur,0.32,2018-10-01,ndvi
Bakool,Ceel Barde,0.325,2018-10-01,ndvi
Bakool,Tayeeglow,0.384,2018-10-01,ndvi
Bakool,Waajid,0.279,2018-10-01,ndvi
Bakool,Rab Dhuure,0.203,2018-10-01,ndvi
Lower Shabelle,Marka,0.388,2018-11-01,ndvi
Lower Shabelle,Afgooye,0.357,2018-11-01,ndvi
Lower Shabelle,Baraawe,0.268,2018-11-01,ndvi
Lower Shabelle,Kurtunwaarey,0.483,2018-11-01,ndvi
Lower Shabelle,Qoryooley,0.441,2018-11-01,ndvi
Lower Shabelle,Sablaale,0.481,2018-11-01,ndvi
Lower Shabelle,Wanla Weyn,0.332,2018-11-01,ndvi
Bay,Baydhaba,0.562,2018-11-01,ndvi
Bay,Buur Hakaba,0.517,2018-11-01,ndvi
Bay,Diinsoor,0.526,2018-11-01,ndvi
Bay,Qansax Dheere,0.377,2018-11-01,ndvi
Bakool,Xudur,0.445,2018-11-01,ndvi
Bakool,Ceel Barde,0.448,2018-11-01,ndvi
Bakool,Tayeeglow,0.547,2018-11-01,ndvi
Bakool,Waajid,0.379,2018-11-01,ndvi
Bakool,Rab Dhuure,0.236,2018-11-01,ndvi
Lower Shabelle,Marka,0.397,2018-12-01,ndvi
Lower Shabelle,Afgooye,0.418,2018-12-01,ndvi
Lower Shabelle,Baraawe,0.303,2018-12-01,ndvi
Lower Shabelle,Kurtunwaarey,0.639,2018-12-01,ndvi
Lower Shabelle,Qoryooley,0.59,2018-12-01,ndvi
Lower Shabelle,Sablaale,0.635,2018-12-01,ndvi
Lower Shabelle,Wanla Weyn,0.425,2018-12-01,ndvi
Bay,Baydhaba,0.467,2018-12-01,ndvi
Bay,Buur Hakaba,0.495,2018-12-01,ndvi
Bay,Diinsoor,0.551,2018-12-01,ndvi
Bay,Qansax Dheere,0.498,2018-12-01,ndvi
Bakool,Xudur,0.443,2018-12-01,ndvi
Bakool,Ceel Barde,0.313,2018-12-01,ndvi
Bakool,Tayeeglow,0.549,2018-12-01,ndvi
Bakool,Waajid,0.391,2018-12-01,ndvi
Bakool,Rab Dhuure,0.247,2018-12-01,ndvi
Lower Shabelle,Marka,0.352,2019-01-01,ndvi
Lower Shabelle,Afgooye,0.305,2019-01-01,ndvi
Lower Shabelle,Baraawe,0.248,2019-01-01,ndvi
Lower Shabelle,Kurtunwaarey,0.456,2019-01-01,ndvi
Lower Shabelle,Qoryooley,0.4,2019-01-01,ndvi
Lower Shabelle,Sablaale,0.483,2019-01-01,ndvi
Lower Shabelle,Wanla Weyn,0.271,2019-01-01,ndvi
Bay,Baydhaba,0.323,2019-01-01,ndvi
Bay,Buur Hakaba,0.339,2019-01-01,ndvi
Bay,Diinsoor,0.406,2019-01-01,ndvi
Bay,Qansax Dheere,0.374,2019-01-01,ndvi
Bakool,Xudur,0.256,2019-01-01,ndvi
Bakool,Ceel Barde,0.223,2019-01-01,ndvi
Bakool,Tayeeglow,0.308,2019-01-01,ndvi
Bakool,Waajid,0.23,2019-01-01,ndvi
Bakool,Rab Dhuure,0.172,2019-01-01,ndvi
Lower Shabelle,Marka,0.303,2019-02-01,ndvi
Lower Shabelle,Afgooye,0.232,2019-02-01,ndvi
Lower Shabelle,Baraawe,0.215,2019-02-01,ndvi
Lower Shabelle,Kurtunwaarey,0.348,2019-02-01,ndvi
Lower Shabelle,Qoryooley,0.301,2019-02-01,ndvi
Lower Shabelle,Sablaale,0.357,2019-02-01,ndvi
Lower Shabelle,Wanla Weyn,0.217,2019-02-01,ndvi
Bay,Baydhaba,0.263,2019-02-01,ndvi
Bay,Buur Hakaba,0.262,2019-02-01,ndvi
Bay,Diinsoor,0.287,2019-02-01,ndvi
Bay,Qansax Dheere,0.258,2019-02-01,ndvi
Bakool,Xudur,0.216,2019-02-01,ndvi
Bakool,Ceel Barde,0.204,2019-02-01,ndvi
Bakool,Tayeeglow,0.257,2019-02-01,ndvi
Bakool,Waajid,0.205,2019-02-01,ndvi
Bakool,Rab Dhuure,0.154,2019-02-01,ndvi
Lower Shabelle,Marka,0.293,2019-03-01,ndvi
Lower Shabelle,Afgooye,0.223,2019-03-01,ndvi
Lower Shabelle,Baraawe,0.208,2019-03-01,ndvi
Lower Shabelle,Kurtunwaarey,0.33,2019-03-01,ndvi
Lower Shabelle,Qoryooley,0.29,2019-03-01,ndvi
Lower Shabelle,Sablaale,0.333,2019-03-01,ndvi
Lower Shabelle,Wanla Weyn,0.216,2019-03-01,ndvi
Bay,Baydhaba,0.262,2019-03-01,ndvi
Bay,Buur Hakaba,0.261,2019-03-01,ndvi
Bay,Diinsoor,0.269,2019-03-01,ndvi
Bay,Qansax Dheere,0.241,2019-03-01,ndvi
Bakool,Xudur,0.215,2019-03-01,ndvi
Bakool,Ceel Barde,0.203,2019-03-01,ndvi
Bakool,Tayeeglow,0.256,2019-03-01,ndvi
Bakool,Waajid,0.206,2019-03-01,ndvi
Bakool,Rab Dhuure,0.156,2019-03-01,ndvi
Lower Shabelle,Marka,0.3,2019-04-01,ndvi
Lower Shabelle,Afgooye,0.243,2019-04-01,ndvi
Lower Shabelle,Baraawe,0.211,2019-04-01,ndvi
Lower Shabelle,Kurtunwaarey,0.342,2019-04-01,ndvi
Lower Shabelle,Qoryooley,0.312,2019-04-01,ndvi
Lower Shabelle,Sablaale,0.358,2019-04-01,ndvi
Lower Shabelle,Wanla Weyn,0.241,2019-04-01,ndvi
Bay,Baydhaba,0.308,2019-04-01,ndvi
Bay,Buur Hakaba,0.298,2019-04-01,ndvi
Bay,Diinsoor,0.305,2019-04-01,ndvi
Bay,Qansax Dheere,0.27,2019-04-01,ndvi
Bakool,Xudur,0.252,2019-04-01,ndvi
Bakool,Ceel Barde,0.227,2019-04-01,ndvi
Bakool,Tayeeglow,0.303,2019-04-01,ndvi
Bakool,Waajid,0.239,2019-04-01,ndvi
Bakool,Rab Dhuure,0.172,2019-04-01,ndvi
Lower Shabelle,Marka,0.327,2019-05-01,ndvi
Lower Shabelle,Afgooye,0.325,2019-05-01,ndvi
Lower Shabelle,Baraawe,0.229,2019-05-01,ndvi
Lower Shabelle,Kurtunwaarey,0.506,2019-05-01,ndvi
Lower Shabelle,Qoryooley,0.461,2019-05-01,ndvi
Lower Shabelle,Sablaale,0.568,2019-05-01,ndvi
Lower Shabelle,Wanla Weyn,0.321,2019-05-01,ndvi
Bay,Baydhaba,0.487,2019-05-01,ndvi
Bay,Buur Hakaba,0.451,2019-05-01,ndvi
Bay,Diinsoor,0.458,2019-05-01,ndvi
Bay,Qansax Dheere,0.414,2019-05-01,ndvi
Bakool,Xudur,0.391,2019-05-01,ndvi
Bakool,Ceel Barde,0.356,2019-05-01,ndvi
Bakool,Tayeeglow,0.486,2019-05-01,ndvi
Bakool,Waajid,0.361,2019-05-01,ndvi
Bakool,Rab Dhuure,0.217,2019-05-01,ndvi
Lower Shabelle,Marka,0.314,2019-06-01,ndvi
Lower Shabelle,Afgooye,0.395,2019-06-01,ndvi
Lower Shabelle,Baraawe,0.351,2019-06-01,ndvi
Lower Shabelle,Kurtunwaarey,0.604,2019-06-01,ndvi
Lower Shabelle,Qoryooley,0.517,2019-06-01,ndvi
Lower Shabelle,Sablaale,0.646,2019-06-01,ndvi
Lower Shabelle,Wanla Weyn,0.345,2019-06-01,ndvi
Bay,Baydhaba,0.448,2019-06-01,ndvi
Bay,Buur Hakaba,0.473,2019-06-01,ndvi
Bay,Diinsoor,0.47,2019-06-01,ndvi
Bay,Qansax Dheere,0.404,2019-06-01,ndvi
Bakool,Xudur,0.367,2019-06-01,ndvi
Bakool,Ceel Barde,0.333,2019-06-01,ndvi
Bakool,Tayeeglow,0.489,2019-06-01,ndvi
Bakool,Waajid,0.288,2019-06-01,ndvi
Bakool,Rab Dhuure,0.205,2019-06-01,ndvi
Lower Shabelle,Marka,0.383,2019-07-01,ndvi
Lower Shabelle,Afgooye,0.334,2019-07-01,ndvi
Lower Shabelle,Baraawe,0.371,2019-07-01,ndvi
Lower Shabelle,Kurtunwaarey,0.528,2019-07-01,ndvi
Lower Shabelle,Qoryooley,0.463,2019-07-01,ndvi
Lower Shabelle,Sablaale,0.561,2019-07-01,ndvi
Lower Shabelle,Wanla Weyn,0.266,2019-07-01,ndvi
Bay,Baydhaba,0.309,2019-07-01,ndvi
Bay,Buur Hakaba,0.36,2019-07-01,ndvi
Bay,Diinsoor,0.342,2019-07-01,ndvi
Bay,Qansax Dheere,0.297,2019-07-01,ndvi
Bakool,Xudur,0.253,2019-07-01,ndvi
Bakool,Ceel Barde,0.222,2019-07-01,ndvi
Bakool,Tayeeglow,0.303,2019-07-01,ndvi
Bakool,Waajid,0.216,2019-07-01,ndvi
Bakool,Rab Dhuure,0.156,2019-07-01,ndvi
Lower Shabelle,Marka,0.364,2019-08-01,ndvi
Lower Shabelle,Afgooye,0.254,2019-08-01,ndvi
Lower Shabelle,Baraawe,0.35,2019-08-01,ndvi
Lower Shabelle,Kurtunwaarey,0.442,2019-08-01,ndvi
Lower Shabelle,Qoryooley,0.381,2019-08-01,ndvi
Lower Shabelle,Sablaale,0.462,2019-08-01,ndvi
Lower Shabelle,Wanla Weyn,0.218,2019-08-01,ndvi
Bay,Baydhaba,0.276,2019-08-01,ndvi
Bay,Buur Hakaba,0.281,2019-08-01,ndvi
Bay,Diinsoor,0.279,2019-08-01,ndvi
Bay,Qansax Dheere,0.244,2019-08-01,ndvi
Bakool,Xudur,0.226,2019-08-01,ndvi
Bakool,Ceel Barde,0.206,2019-08-01,ndvi
Bakool,Tayeeglow,0.267,2019-08-01,ndvi
Bakool,Waajid,0.212,2019-08-01,ndvi
Bakool,Rab Dhuure,0.153,2019-08-01,ndvi
Lower Shabelle,Marka,0.346,2019-09-01,ndvi
Lower Shabelle,Afgooye,0.239,2019-09-01,ndvi
Lower Shabelle,Baraawe,0.331,2019-09-01,ndvi
Lower Shabelle,Kurtunwaarey,0.457,2019-09-01,ndvi
Lower Shabelle,Qoryooley,0.374,2019-09-01,ndvi
Lower Shabelle,Sablaale,0.452,2019-09-01,ndvi
Lower Shabelle,Wanla Weyn,0.207,2019-09-01,ndvi
Bay,Baydhaba,0.267,2019-09-01,ndvi
Bay,Buur Hakaba,0.293,2019-09-01,ndvi
Bay,Diinsoor,0.278,2019-09-01,ndvi
Bay,Qansax Dheere,0.241,2019-09-01,ndvi
Bakool,Xudur,0.223,2019-09-01,ndvi
Bakool,Ceel Barde,0.206,2019-09-01,ndvi
Bakool,Tayeeglow,0.265,2019-09-01,ndvi
Bakool,Waajid,0.215,2019-09-01,ndvi
Bakool,Rab Dhuure,0.157,2019-09-01,ndvi
Lower Shabelle,Marka,0.38,2019-10-01,ndvi
Lower Shabelle,Afgooye,0.298,2019-10-01,ndvi
Lower Shabelle,Baraawe,0.366,2019-10-01,ndvi
Lower Shabelle,Kurtunwaarey,0.605,2019-10-01,ndvi
Lower Shabelle,Qoryooley,0.535,2019-10-01,ndvi
Lower Shabelle,Sablaale,0.595,2019-10-01,ndvi
Lower Shabelle,Wanla Weyn,0.318,2019-10-01,ndvi
Bay,Baydhaba,0.481,2019-10-01,ndvi
Bay,Buur Hakaba,0.457,2019-10-01,ndvi
Bay,Diinsoor,0.458,2019-10-01,ndvi
Bay,Qansax Dheere,0.42,2019-10-01,ndvi
Bakool,Xudur,0.441,2019-10-01,ndvi
Bakool,Ceel Barde,0.396,2019-10-01,ndvi
Bakool,Tayeeglow,0.465,2019-10-01,ndvi
Bakool,Waajid,0.455,2019-10-01,ndvi
Bakool,Rab Dhuure,0.313,2019-10-01,ndvi
Lower Shabelle,Marka,0.465,2019-11-01,ndvi
Lower Shabelle,Afgooye,0.48,2019-11-01,ndvi
Lower Shabelle,Baraawe,0.437,2019-11-01,ndvi
Lower Shabelle,Kurtunwaarey,0.733,2019-11-01,ndvi
Lower Shabelle,Qoryooley,0.67,2019-11-01,ndvi
Lower Shabelle,Sablaale,0.741,2019-11-01,ndvi
Lower Shabelle,Wanla Weyn,0.514,2019-11-01,ndvi
Bay,Baydhaba,0.685,2019-11-01,ndvi
Bay,Buur Hakaba,0.653,2019-11-01,ndvi
Bay,Diinsoor,0.631,2019-11-01,ndvi
Bay,Qansax Dheere,0.595,2019-11-01,ndvi
Bakool,Xudur,0.644,2019-11-01,ndvi
Bakool,Ceel Barde,0.606,2019-11-01,ndvi
Bakool,Tayeeglow,0.69,2019-11-01,ndvi
Bakool,Waajid,0.641,2019-11-01,ndvi
Bakool,Rab Dhuure,0.524,2019-11-01,ndvi
Lower Shabelle,Marka,0.535,2019-12-01,ndvi
Lower Shabelle,Afgooye,0.52,2019-12-01,ndvi
Lower Shabelle,Baraawe,0.513,2019-12-01,ndvi
Lower Shabelle,Kurtunwaarey,0.734,2019-12-01,ndvi
Lower Shabelle,Qoryooley,0.667,2019-12-01,ndvi
Lower Shabelle,Sablaale,0.73,2019-12-01,ndvi
Lower Shabelle,Wanla Weyn,0.528,2019-12-01,ndvi
Bay,Baydhaba,0.653,2019-12-01,ndvi
Bay,Buur Hakaba,0.632,2019-12-01,ndvi
Bay,Diinsoor,0.636,2019-12-01,ndvi
Bay,Qansax Dheere,0.601,2019-12-01,ndvi
Bakool,Xudur,0.522,2019-12-01,ndvi
Bakool,Ceel Barde,0.493,2019-12-01,ndvi
Bakool,Tayeeglow,0.607,2019-12-01,ndvi
Bakool,Waajid,0.479,2019-12-01,ndvi
Bakool,Rab Dhuure,0.394,2019-12-01,ndvi
Lower Shabelle,Marka,0.441,2020-01-01,ndvi
Lower Shabelle,Afgooye,0.361,2020-01-01,ndvi
Lower Shabelle,Baraawe,0.396,2020-01-01,ndvi
Lower Shabelle,Kurtunwaarey,0.587,2020-01-01,ndvi
Lower Shabelle,Qoryooley,0.48,2020-01-01,ndvi
Lower Shabelle,Sablaale,0.621,2020-01-01,ndvi
Lower Shabelle,Wanla Weyn,0.337,2020-01-01,ndvi
Bay,Baydhaba,0.496,2020-01-01,ndvi
Bay,Buur Hakaba,0.462,2020-01-01,ndvi
Bay,Diinsoor,0.506,2020-01-01,ndvi
Bay,Qansax Dheere,0.467,2020-01-01,ndvi
Bakool,Xudur,0.358,2020-01-01,ndvi
Bakool,Ceel Barde,0.319,2020-01-01,ndvi
Bakool,Tayeeglow,0.438,2020-01-01,ndvi
Bakool,Waajid,0.324,2020-01-01,ndvi
Bakool,Rab Dhuure,0.242,2020-01-01,ndvi
Lower Shabelle,Marka,0.354,2020-02-01,ndvi
Lower Shabelle,Afgooye,0.253,2020-02-01,ndvi
Lower Shabelle,Baraawe,0.265,2020-02-01,ndvi
Lower Shabelle,Kurtunwaarey,0.43,2020-02-01,ndvi
Lower Shabelle,Qoryooley,0.34,2020-02-01,ndvi
Lower Shabelle,Sablaale,0.441,2020-02-01,ndvi
Lower Shabelle,Wanla Weyn,0.246,2020-02-01,ndvi
Bay,Baydhaba,0.323,2020-02-01,ndvi
Bay,Buur Hakaba,0.314,2020-02-01,ndvi
Bay,Diinsoor,0.327,2020-02-01,ndvi
Bay,Qansax Dheere,0.294,2020-02-01,ndvi
Bakool,Xudur,0.272,2020-02-01,ndvi
Bakool,Ceel Barde,0.258,2020-02-01,ndvi
Bakool,Tayeeglow,0.307,2020-02-01,ndvi
Bakool,Waajid,0.25,2020-02-01,ndvi
Bakool,Rab Dhuure,0.19,2020-02-01,ndvi
Lower Shabelle,Marka,0.342,2020-03-01,ndvi
Lower Shabelle,Afgooye,0.246,2020-03-01,ndvi
Lower Shabelle,Baraawe,0.244,2020-03-01,ndvi
Lower Shabelle,Kurtunwaarey,0.379,2020-03-01,ndvi
Lower Shabelle,Qoryooley,0.324,2020-03-01,ndvi
Lower Shabelle,Sablaale,0.364,2020-03-01,ndvi
Lower Shabelle,Wanla Weyn,0.242,2020-03-01,ndvi
Bay,Baydhaba,0.306,2020-03-01,ndvi
Bay,Buur Hakaba,0.294,2020-03-01,ndvi
Bay,Diinsoor,0.297,2020-03-01,ndvi
Bay,Qansax Dheere,0.269,2020-03-01,ndvi
Bakool,Xudur,0.271,2020-03-01,ndvi
Bakool,Ceel Barde,0.257,2020-03-01,ndvi
Bakool,Tayeeglow,0.296,2020-03-01,ndvi
Bakool,Waajid,0.261,2020-03-01,ndvi
Bakool,Rab Dhuure,0.192,2020-03-01,ndvi
Lower Shabelle,Marka,0.392,2020-04-01,ndvi
Lower Shabelle,Afgooye,0.273,2020-04-01,ndvi
